2025-09-19 17:30:31 - {"event_name":"Project.Task.Created","event_id":"01K5HGE3XZ4335RQJBDKZE2ZQT","entity_id":"01k5hge3xvywyyp2e8e9b3bryy","project_id":"01k5e2kkwynze0f37a8a4d3435","actor_id":"system","payload":"{\"entityId\":\"01k5hge3xvywyyp2e8e9b3bryy\",\"task_id\":\"01k5hge3xvywyyp2e8e9b3bryy\",\"project_id\":\"01k5e2kkwynze0f37a8a4d3435\",\"component_id\":null,\"actor_id\":\"system\",\"task_data\":{\"status\":\"pending\",\"priority\":\"low\",\"is_hidden\":false,\"estimated_hours\":null,\"actual_hours\":0,\"progress_percent\":0,\"visibility\":\"internal\",\"client_approved\":false,\"name\":\"task 03\",\"description\":\"vffff\",\"project_id\":\"01k5e2kkwynze0f37a8a4d3435\",\"component_id\":null,\"start_date\":\"2025-09-20T00:00:00.000000Z\",\"end_date\":\"2025-09-21T00:00:00.000000Z\",\"tags\":null,\"assignee_id\":null,\"id\":\"01k5hge3xvywyyp2e8e9b3bryy\",\"updated_at\":\"2025-09-19T17:30:31.000000Z\",\"created_at\":\"2025-09-19T17:30:31.000000Z\"},\"projectId\":\"01k5e2kkwynze0f37a8a4d3435\",\"actorId\":\"system\",\"eventName\":\"Project.Task.Created\",\"timestamp\":\"2025-09-19T17:30:31Z\",\"eventId\":\"01K5HGE3XZ4335RQJBDKZE2ZQT\"}","timestamp":"2025-09-19T17:30:31Z"}
2025-10-07 06:11:12 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YMQ6MM817GVNPX6QQZ4FXF","entity_id":"GebLmjbWSz5C8l1qoQKZQXIOMT","project_id":"01k6ymq6m00hbk3qx3x8antw4p","actor_id":"system","payload":"{\"entityId\":\"GebLmjbWSz5C8l1qoQKZQXIOMT\",\"projectId\":\"01k6ymq6m00hbk3qx3x8antw4p\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"GebLmjbWSz5C8l1qoQKZQXIOMT\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:11:12Z\",\"eventId\":\"01K6YMQ6MM817GVNPX6QQZ4FXF\"}","timestamp":"2025-10-07T06:11:12Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YP9949EZVEAF41YNXH7PRF","entity_id":"81OX9PKjLfSk7YUTXmfblhBAGy","project_id":"01k6yp9945cwm5m9x922q9ne0t","actor_id":"system","payload":"{\"entityId\":\"81OX9PKjLfSk7YUTXmfblhBAGy\",\"projectId\":\"01k6yp9945cwm5m9x922q9ne0t\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":2500,\"new\":7500}},\"componentId\":\"81OX9PKjLfSk7YUTXmfblhBAGy\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP9949EZVEAF41YNXH7PRF\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YP998M6VG3KHW6YR1SVZBM","entity_id":"IoNH0OuXjKQECKVuN3ZsKUdGbz","project_id":"01k6yp998h1c83tb7aznddbks0","actor_id":"system","payload":"{\"entityId\":\"IoNH0OuXjKQECKVuN3ZsKUdGbz\",\"projectId\":\"01k6yp998h1c83tb7aznddbks0\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":91.5,\"new\":100}},\"componentId\":\"IoNH0OuXjKQECKVuN3ZsKUdGbz\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP998M6VG3KHW6YR1SVZBM\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YP99CSYPKB758N96MRJ8TQ","entity_id":"0W88OAyiGqQfQLjZqaaxBoEwQU","project_id":"01k6yp99cnazwrkkgb480ssf9c","actor_id":"system","payload":"{\"entityId\":\"0W88OAyiGqQfQLjZqaaxBoEwQU\",\"projectId\":\"01k6yp99cnazwrkkgb480ssf9c\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"0W88OAyiGqQfQLjZqaaxBoEwQU\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP99CSYPKB758N96MRJ8TQ\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YP99CSYPKB758N96MRJ8TR","entity_id":"0W88OAyiGqQfQLjZqaaxBoEwQU","project_id":"01k6yp99cnazwrkkgb480ssf9c","actor_id":"system","payload":"{\"entityId\":\"0W88OAyiGqQfQLjZqaaxBoEwQU\",\"projectId\":\"01k6yp99cnazwrkkgb480ssf9c\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":4000}},\"componentId\":\"0W88OAyiGqQfQLjZqaaxBoEwQU\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP99CSYPKB758N96MRJ8TR\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YP99CTAAFKQWKJ3GGMJ6VV","entity_id":"JnJCWHrssH4VaTmk884vx0tbIe","project_id":"01k6yp99cnazwrkkgb480ssf9c","actor_id":"system","payload":"{\"entityId\":\"JnJCWHrssH4VaTmk884vx0tbIe\",\"projectId\":\"01k6yp99cnazwrkkgb480ssf9c\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":25}},\"componentId\":\"JnJCWHrssH4VaTmk884vx0tbIe\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP99CTAAFKQWKJ3GGMJ6VV\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:38:33 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YP99CTAAFKQWKJ3GGMJ6VW","entity_id":"JnJCWHrssH4VaTmk884vx0tbIe","project_id":"01k6yp99cnazwrkkgb480ssf9c","actor_id":"system","payload":"{\"entityId\":\"JnJCWHrssH4VaTmk884vx0tbIe\",\"projectId\":\"01k6yp99cnazwrkkgb480ssf9c\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":3000}},\"componentId\":\"JnJCWHrssH4VaTmk884vx0tbIe\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:38:33Z\",\"eventId\":\"01K6YP99CTAAFKQWKJ3GGMJ6VW\"}","timestamp":"2025-10-07T06:38:33Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPBQNTGCBPQVG0VPAQABB4","entity_id":"aaYRToRth0oOoViWXIiZEgfrS2","project_id":"01k6ypbqn86sr57y9ryxaqa1ra","actor_id":"system","payload":"{\"entityId\":\"aaYRToRth0oOoViWXIiZEgfrS2\",\"projectId\":\"01k6ypbqn86sr57y9ryxaqa1ra\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"aaYRToRth0oOoViWXIiZEgfrS2\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBQNTGCBPQVG0VPAQABB4\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPBQV8MWW52913MJV5P8J7","entity_id":"GVQbxKF9bGBaY8otbEXYGzxSup","project_id":"01k6ypbqv1q0my2616fha277s6","actor_id":"system","payload":"{\"entityId\":\"GVQbxKF9bGBaY8otbEXYGzxSup\",\"projectId\":\"01k6ypbqv1q0my2616fha277s6\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":25,\"new\":75}},\"componentId\":\"GVQbxKF9bGBaY8otbEXYGzxSup\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBQV8MWW52913MJV5P8J7\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPBQV96NCKEP74VNXCQE9N","entity_id":"GVQbxKF9bGBaY8otbEXYGzxSup","project_id":"01k6ypbqv1q0my2616fha277s6","actor_id":"system","payload":"{\"entityId\":\"GVQbxKF9bGBaY8otbEXYGzxSup\",\"projectId\":\"01k6ypbqv1q0my2616fha277s6\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":2500,\"new\":7500}},\"componentId\":\"GVQbxKF9bGBaY8otbEXYGzxSup\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBQV96NCKEP74VNXCQE9N\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPBQZHSE99JX9H293K8R4R","entity_id":"9nBqQoEzmjGDYl6LhaIpJ1ANNw","project_id":"01k6ypbqze4nm9z6t7hvb5w821","actor_id":"system","payload":"{\"entityId\":\"9nBqQoEzmjGDYl6LhaIpJ1ANNw\",\"projectId\":\"01k6ypbqze4nm9z6t7hvb5w821\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0.68,\"new\":100}},\"componentId\":\"9nBqQoEzmjGDYl6LhaIpJ1ANNw\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBQZHSE99JX9H293K8R4R\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPBR3QN8Z1SY95T4HJ3VT3","entity_id":"ahSdtD42sme1vqYmYiENtX5eDF","project_id":"01k6ypbr3jj2htzr5fg5c0s0y5","actor_id":"system","payload":"{\"entityId\":\"ahSdtD42sme1vqYmYiENtX5eDF\",\"projectId\":\"01k6ypbr3jj2htzr5fg5c0s0y5\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"ahSdtD42sme1vqYmYiENtX5eDF\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBR3QN8Z1SY95T4HJ3VT3\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPBR3QN8Z1SY95T4HJ3VT4","entity_id":"ahSdtD42sme1vqYmYiENtX5eDF","project_id":"01k6ypbr3jj2htzr5fg5c0s0y5","actor_id":"system","payload":"{\"entityId\":\"ahSdtD42sme1vqYmYiENtX5eDF\",\"projectId\":\"01k6ypbr3jj2htzr5fg5c0s0y5\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":4000}},\"componentId\":\"ahSdtD42sme1vqYmYiENtX5eDF\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBR3QN8Z1SY95T4HJ3VT4\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPBR3R2JEYD6WE0WV8H92M","entity_id":"7zIGW4dXqvvP2SdPigfwW1towp","project_id":"01k6ypbr3jj2htzr5fg5c0s0y5","actor_id":"system","payload":"{\"entityId\":\"7zIGW4dXqvvP2SdPigfwW1towp\",\"projectId\":\"01k6ypbr3jj2htzr5fg5c0s0y5\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":25}},\"componentId\":\"7zIGW4dXqvvP2SdPigfwW1towp\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBR3R2JEYD6WE0WV8H92M\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:39:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPBR3R2JEYD6WE0WV8H92N","entity_id":"7zIGW4dXqvvP2SdPigfwW1towp","project_id":"01k6ypbr3jj2htzr5fg5c0s0y5","actor_id":"system","payload":"{\"entityId\":\"7zIGW4dXqvvP2SdPigfwW1towp\",\"projectId\":\"01k6ypbr3jj2htzr5fg5c0s0y5\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":3000}},\"componentId\":\"7zIGW4dXqvvP2SdPigfwW1towp\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:39:54Z\",\"eventId\":\"01K6YPBR3R2JEYD6WE0WV8H92N\"}","timestamp":"2025-10-07T06:39:54Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPDKJ6521ZSEPN7HK3ZCCG","entity_id":"2W9T14zFWnP6YXNbhv15Hg8d7t","project_id":"01k6ypdkhjb14j3qj5k959v67z","actor_id":"system","payload":"{\"entityId\":\"2W9T14zFWnP6YXNbhv15Hg8d7t\",\"projectId\":\"01k6ypdkhjb14j3qj5k959v67z\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"2W9T14zFWnP6YXNbhv15Hg8d7t\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKJ6521ZSEPN7HK3ZCCG\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPDKPJ5G33A6ATJTZS81BQ","entity_id":"bSVAe9dPIjCFRRlCLEbv47zuSv","project_id":"01k6ypdkpfgxw5qyyc6825bwn6","actor_id":"system","payload":"{\"entityId\":\"bSVAe9dPIjCFRRlCLEbv47zuSv\",\"projectId\":\"01k6ypdkpfgxw5qyyc6825bwn6\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":25,\"new\":75}},\"componentId\":\"bSVAe9dPIjCFRRlCLEbv47zuSv\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKPJ5G33A6ATJTZS81BQ\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPDKPJ5G33A6ATJTZS81BR","entity_id":"bSVAe9dPIjCFRRlCLEbv47zuSv","project_id":"01k6ypdkpfgxw5qyyc6825bwn6","actor_id":"system","payload":"{\"entityId\":\"bSVAe9dPIjCFRRlCLEbv47zuSv\",\"projectId\":\"01k6ypdkpfgxw5qyyc6825bwn6\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":2500,\"new\":7500}},\"componentId\":\"bSVAe9dPIjCFRRlCLEbv47zuSv\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKPJ5G33A6ATJTZS81BR\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPDKTKBRRZRXHDW9AQP98V","entity_id":"GJE9zmflp9siE9jgil1A1HGo1C","project_id":"01k6ypdktghrctte4e4qexs0b1","actor_id":"system","payload":"{\"entityId\":\"GJE9zmflp9siE9jgil1A1HGo1C\",\"projectId\":\"01k6ypdktghrctte4e4qexs0b1\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":65.57,\"new\":100}},\"componentId\":\"GJE9zmflp9siE9jgil1A1HGo1C\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKTKBRRZRXHDW9AQP98V\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPDKYKJTGRDYT9M8V2QRCJ","entity_id":"D407gVI5L0vn1ZX1VQ3fn7rc92","project_id":"01k6ypdkye84jfm5vmbzmmkj1j","actor_id":"system","payload":"{\"entityId\":\"D407gVI5L0vn1ZX1VQ3fn7rc92\",\"projectId\":\"01k6ypdkye84jfm5vmbzmmkj1j\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"D407gVI5L0vn1ZX1VQ3fn7rc92\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKYKJTGRDYT9M8V2QRCJ\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPDKYMTJ3DM7AG8QSJT78T","entity_id":"D407gVI5L0vn1ZX1VQ3fn7rc92","project_id":"01k6ypdkye84jfm5vmbzmmkj1j","actor_id":"system","payload":"{\"entityId\":\"D407gVI5L0vn1ZX1VQ3fn7rc92\",\"projectId\":\"01k6ypdkye84jfm5vmbzmmkj1j\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":4000}},\"componentId\":\"D407gVI5L0vn1ZX1VQ3fn7rc92\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKYMTJ3DM7AG8QSJT78T\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPDKYN3XRAAE3PR2JGSW7F","entity_id":"SgJ4TNWvNIwnGiZaIsY04cW1r6","project_id":"01k6ypdkye84jfm5vmbzmmkj1j","actor_id":"system","payload":"{\"entityId\":\"SgJ4TNWvNIwnGiZaIsY04cW1r6\",\"projectId\":\"01k6ypdkye84jfm5vmbzmmkj1j\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":25}},\"componentId\":\"SgJ4TNWvNIwnGiZaIsY04cW1r6\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKYN3XRAAE3PR2JGSW7F\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:40:55 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPDKYN3XRAAE3PR2JGSW7G","entity_id":"SgJ4TNWvNIwnGiZaIsY04cW1r6","project_id":"01k6ypdkye84jfm5vmbzmmkj1j","actor_id":"system","payload":"{\"entityId\":\"SgJ4TNWvNIwnGiZaIsY04cW1r6\",\"projectId\":\"01k6ypdkye84jfm5vmbzmmkj1j\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":3000}},\"componentId\":\"SgJ4TNWvNIwnGiZaIsY04cW1r6\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:40:55Z\",\"eventId\":\"01K6YPDKYN3XRAAE3PR2JGSW7G\"}","timestamp":"2025-10-07T06:40:55Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPFDCHKM9C18RQ97GAH6VP","entity_id":"sbyeiqb1010zrjA10r4m3eU2qk","project_id":"01k6ypfdc1gnarfwcqc623ggk3","actor_id":"system","payload":"{\"entityId\":\"sbyeiqb1010zrjA10r4m3eU2qk\",\"projectId\":\"01k6ypfdc1gnarfwcqc623ggk3\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"sbyeiqb1010zrjA10r4m3eU2qk\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDCHKM9C18RQ97GAH6VP\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPFDGTJJ95MPGZ40H7MZQE","entity_id":"M07q6XD0QgrBlUvTLVlkd30sUx","project_id":"01k6ypfdgqkq4ath3rgemnztdq","actor_id":"system","payload":"{\"entityId\":\"M07q6XD0QgrBlUvTLVlkd30sUx\",\"projectId\":\"01k6ypfdgqkq4ath3rgemnztdq\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":25,\"new\":75}},\"componentId\":\"M07q6XD0QgrBlUvTLVlkd30sUx\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDGTJJ95MPGZ40H7MZQE\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPFDGVPG4F9FHK6PQA4308","entity_id":"M07q6XD0QgrBlUvTLVlkd30sUx","project_id":"01k6ypfdgqkq4ath3rgemnztdq","actor_id":"system","payload":"{\"entityId\":\"M07q6XD0QgrBlUvTLVlkd30sUx\",\"projectId\":\"01k6ypfdgqkq4ath3rgemnztdq\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":2500,\"new\":7500}},\"componentId\":\"M07q6XD0QgrBlUvTLVlkd30sUx\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDGVPG4F9FHK6PQA4308\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPFDN50YDN5SXVCMJEHY5K","entity_id":"zX54fOYki97zKKDkWMPan8SQ2u","project_id":"01k6ypfdn25d38e8n23jr41nd8","actor_id":"system","payload":"{\"entityId\":\"zX54fOYki97zKKDkWMPan8SQ2u\",\"projectId\":\"01k6ypfdn25d38e8n23jr41nd8\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":89.96,\"new\":100}},\"componentId\":\"zX54fOYki97zKKDkWMPan8SQ2u\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDN50YDN5SXVCMJEHY5K\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPFDS3NWGKZ4Y0EMECXY9Y","entity_id":"eOEQVJALPDcclGb90rnqqyKzSB","project_id":"01k6ypfdrzvepna08smcz50w0w","actor_id":"system","payload":"{\"entityId\":\"eOEQVJALPDcclGb90rnqqyKzSB\",\"projectId\":\"01k6ypfdrzvepna08smcz50w0w\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"eOEQVJALPDcclGb90rnqqyKzSB\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDS3NWGKZ4Y0EMECXY9Y\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPFDS3NWGKZ4Y0EMECXY9Z","entity_id":"eOEQVJALPDcclGb90rnqqyKzSB","project_id":"01k6ypfdrzvepna08smcz50w0w","actor_id":"system","payload":"{\"entityId\":\"eOEQVJALPDcclGb90rnqqyKzSB\",\"projectId\":\"01k6ypfdrzvepna08smcz50w0w\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":4000}},\"componentId\":\"eOEQVJALPDcclGb90rnqqyKzSB\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDS3NWGKZ4Y0EMECXY9Z\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPFDS448VJQBVFG35PMGV1","entity_id":"1WYg9PLyls47SpLA5XD51pC0Q2","project_id":"01k6ypfdrzvepna08smcz50w0w","actor_id":"system","payload":"{\"entityId\":\"1WYg9PLyls47SpLA5XD51pC0Q2\",\"projectId\":\"01k6ypfdrzvepna08smcz50w0w\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":25}},\"componentId\":\"1WYg9PLyls47SpLA5XD51pC0Q2\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDS448VJQBVFG35PMGV1\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:41:54 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPFDS448VJQBVFG35PMGV2","entity_id":"1WYg9PLyls47SpLA5XD51pC0Q2","project_id":"01k6ypfdrzvepna08smcz50w0w","actor_id":"system","payload":"{\"entityId\":\"1WYg9PLyls47SpLA5XD51pC0Q2\",\"projectId\":\"01k6ypfdrzvepna08smcz50w0w\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":3000}},\"componentId\":\"1WYg9PLyls47SpLA5XD51pC0Q2\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:41:54Z\",\"eventId\":\"01K6YPFDS448VJQBVFG35PMGV2\"}","timestamp":"2025-10-07T06:41:54Z"}
2025-10-07 06:47:01 - {"event_name":"Project.Component.ProgressUpdated","event_id":"01K6YPRSBKE0870MHR5ZX3DWCM","entity_id":"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv","project_id":"01k6yprsa9ma6eadcz64nytrq7","actor_id":"system","payload":"{\"entityId\":\"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv\",\"projectId\":\"01k6yprsa9ma6eadcz64nytrq7\",\"actorId\":\"system\",\"changedFields\":{\"progress_percent\":{\"old\":0,\"new\":50}},\"componentId\":\"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv\",\"eventName\":\"Project.Component.ProgressUpdated\",\"timestamp\":\"2025-10-07T06:47:01Z\",\"eventId\":\"01K6YPRSBKE0870MHR5ZX3DWCM\"}","timestamp":"2025-10-07T06:47:01Z"}
2025-10-07 06:47:01 - {"event_name":"Project.Component.CostUpdated","event_id":"01K6YPRSBKE0870MHR5ZX3DWCN","entity_id":"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv","project_id":"01k6yprsa9ma6eadcz64nytrq7","actor_id":"system","payload":"{\"entityId\":\"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv\",\"projectId\":\"01k6yprsa9ma6eadcz64nytrq7\",\"actorId\":\"system\",\"changedFields\":{\"actual_cost\":{\"old\":0,\"new\":4000}},\"componentId\":\"ksdPnIv6ibmyRLLpfZ3hJ7G0Wv\",\"eventName\":\"Project.Component.CostUpdated\",\"timestamp\":\"2025-10-07T06:47:01Z\",\"eventId\":\"01K6YPRSBKE0870MHR5ZX3DWCN\"}","timestamp":"2025-10-07T06:47:01Z"}
